username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,2017-02-05 15:18,0,0,"So sorry your Balm Dotcom didn't work out! DM us with your GLO#; and we'll take care of it :)",,,#,"828382395304964096",https://twitter.com/glossier/status/828382395304964096
,2017-02-05 13:55,1,3,"Don't worry too much - SPF is in the works :)",,,,"828361329211764736",https://twitter.com/glossier/status/828361329211764736
,2017-02-05 05:56,0,1,"We're sorry to hear that! Have your friend email gTEAM@glossier.com and we'd be happy to help.",,@glossier,,"828240810223235078",https://twitter.com/glossier/status/828240810223235078
,2017-02-05 05:49,0,1,"Hey! You get to decide the date that you want the e-gift card to be sent :)",,,,"828239173589032960",https://twitter.com/glossier/status/828239173589032960
,2017-02-05 05:48,0,0,"Hey! We're so sorry to hear that. Email gTEAM@glossier.com and we'd be happy to help.",,@glossier,,"828238980659499008",https://twitter.com/glossier/status/828238980659499008
,2017-02-04 18:31,0,1,"So sorry about that! DM us your order #and we'd be happy to help.",,,#and,"828068489231552514",https://twitter.com/glossier/status/828068489231552514
,2017-02-04 08:20,0,0,"So sorry about that! DM us your order #and we'd be happy to help.",,,#and,"827914802529976320",https://twitter.com/glossier/status/827914802529976320
,2017-02-04 08:19,0,0,"Yes! Check out http:// glossier.com/showroom for more details!",,,,"827914496664563718",https://twitter.com/glossier/status/827914496664563718
,2017-02-03 11:22,0,1,"Hey Rosie–all orders come with a pink pouch :)",,,,"827598202643820544",https://twitter.com/glossier/status/827598202643820544
,2017-02-03 11:22,0,0,"Hey Jessica! The site is running smoothly. Try using an incognito browser and if you run into more trouble; DM us.",,,,"827598081629765635",https://twitter.com/glossier/status/827598081629765635
,2017-02-03 11:21,0,1,"Hey Ashlyn! We encourage you to only use codes or links from friends.",,,,"827597900486234112",https://twitter.com/glossier/status/827597900486234112
,2017-02-03 11:19,0,0,"Hey Priscilla! Thanks for being patient while the team gets back to you. You will hear from someone soon (by next week!).",,,,"827597457286713347",https://twitter.com/glossier/status/827597457286713347
,2017-02-03 07:56,0,1,"If there's a product you've been wanting to try; make sure you view the entire ingredient list first.",,,,"827546213364932608",https://twitter.com/glossier/status/827546213364932608
,2017-02-03 07:55,0,1,"Hey! Ingredients are listed on each of our product pages for full transparency.",,,,"827546172772511744",https://twitter.com/glossier/status/827546172772511744
,2017-02-03 07:54,0,0,"No new updates yet; but we promise to keep you posted via social when we do!",,,,"827545776918294528",https://twitter.com/glossier/status/827545776918294528
,2017-02-03 07:52,0,1,"Hey! No plans yet; but in the meantime–try pouring your Milky Jelly Cleanser into a travel friendly bottle. :)",,,,"827545227242127361",https://twitter.com/glossier/status/827545227242127361
,2017-02-03 07:47,0,4,"Best testimonial ever.",,,,"827544122433085440",https://twitter.com/glossier/status/827544122433085440
,2017-02-02 14:47,0,3,"Hey Grace! We've already flagged this and removed the ad a while ago. Can you DM us a screenshot if you still see something?",,,,"827287228879474688",https://twitter.com/glossier/status/827287228879474688
,2017-02-02 13:21,1,1,"He's lucky to have you",,,,"827265676066775042",https://twitter.com/glossier/status/827265676066775042
,2017-02-02 12:19,0,2,";)",,,,"827250178864316416",https://twitter.com/glossier/status/827250178864316416
,2017-02-02 12:17,1,1,"You look great! <3",,,,"827249730115731457",https://twitter.com/glossier/status/827249730115731457
,2017-02-02 09:33,0,2,"Everyone's skin is different! Stay consistent and if you aren't happy with it for any reason–reach out again.",,,,"827208207995195392",https://twitter.com/glossier/status/827208207995195392
,2017-02-02 08:38,0,3,"We started those rumors–stay tuned ;)",,,,"827194374446538752",https://twitter.com/glossier/status/827194374446538752
,2017-02-02 08:06,0,2,"A good place to start is with our Mega Greens Galaxy Pack; Super Pure and Priming Moisturizer :)",,,,"827186506678824961",https://twitter.com/glossier/status/827186506678824961
,2017-02-02 08:01,0,0,"We're working on making it possible! Stay tuned :)",,,,"827185183774343169",https://twitter.com/glossier/status/827185183774343169
,2017-02-02 08:01,0,0,"No plans yet; but we'll keep you posted!",,,,"827185089993961472",https://twitter.com/glossier/status/827185089993961472
,2017-02-02 08:00,0,1,"All the products in our line-up are formulated for all skin types; including oily prone skin–DMing you more personal recs.",,,,"827184838813835264",https://twitter.com/glossier/status/827184838813835264
,2017-02-02 07:52,0,1,"Same shade :)",,,,"827182883894915072",https://twitter.com/glossier/status/827182883894915072
,2017-02-02 07:45,0,0,"This code is expired!",,,,"827181091765231616",https://twitter.com/glossier/status/827181091765231616
,2017-02-02 07:39,0,0,"You look good",,,,"827179620818644992",https://twitter.com/glossier/status/827179620818644992
,2017-02-02 07:38,0,1,"We love you too <3",,,,"827179514161684480",https://twitter.com/glossier/status/827179514161684480
,2017-02-02 07:38,0,3,"Toners (like witch hazel!) should definitely be used after cleansing and before moisturizing :)",,,,"827179347190697984",https://twitter.com/glossier/status/827179347190697984
,2017-02-02 07:37,0,2,"Stay tuned for future product launches <3",,,,"827179021406498816",https://twitter.com/glossier/status/827179021406498816
,2017-02-02 07:36,0,0,"Great ideas–stay tuned for news on all upcoming product launches!",,,,"827178843626668032",https://twitter.com/glossier/status/827178843626668032
,2017-02-02 06:14,111,289,"pic.twitter.com/HDrcXG3r3W",,,,"827158258427318272",https://twitter.com/glossier/status/827158258427318272
,2017-02-02 06:02,0,7,". @WeWoreWhat <3's Boy Brow https:// m.youtube.com/watch?v=-ETw7Y uvXIo …",,@WeWoreWhat,,"827155310242566145",https://twitter.com/glossier/status/827155310242566145
,2017-02-01 13:33,0,2,"Glossier vegan options: _Perfecting Skin Tint _Soothing Face Mist _Mega Greens Galaxy Pack _Milky Jelly _The Supers _Gen G",,,,"826906224406958080",https://twitter.com/glossier/status/826906224406958080
,2017-02-01 13:21,1,1,"Hey Laura! You look good ;)",,,,"826903301954351104",https://twitter.com/glossier/status/826903301954351104
,2017-02-01 10:09,3,26,""We looked in the mirror and saw the definition of well-groomed." @StyleCaster on Boy Brow http:// stylecaster.com/beauty/glossie r-boy-brow-clear-review/ …",,@StyleCaster,,"826854972570660864",https://twitter.com/glossier/status/826854972570660864
,2017-02-01 08:22,14,102,"Introducing… Boy Brow in Clear! Same cult-favorite grooming pomade—minus the oomph of color. http:// gls.sr/shop__boy__brow pic.twitter.com/a1gj1iiTYc",,,,"826828168468246528",https://twitter.com/glossier/status/826828168468246528
,2017-02-01 07:42,0,1,"We only ship to the US and Puerto Rico; but we'll keep you posted!",,,,"826818120790769664",https://twitter.com/glossier/status/826818120790769664
,2017-02-01 07:42,0,1,"Bobby pin holder?",,,,"826818019913584640",https://twitter.com/glossier/status/826818019913584640
,2017-02-01 07:41,0,2,"Hey Heather! Sorry to hear you're having a bad day. DM us your order number and we'll replace the tint for you ;)",,,,"826817723778867201",https://twitter.com/glossier/status/826817723778867201
,2017-02-01 07:40,0,0,"Hey Mahlori! DM us if you're having trouble checking out and we'll get everything sorted out for you.",,,,"826817500222484481",https://twitter.com/glossier/status/826817500222484481
,2017-02-01 07:38,0,4,"No need to wonder–email rep.program@glossier.com :)",,@glossier,,"826817108080263168",https://twitter.com/glossier/status/826817108080263168
,2017-02-01 07:37,0,1,"Hey there! Reach out to rep.program@glossier.com to be considered.",,@glossier,,"826816816714498050",https://twitter.com/glossier/status/826816816714498050
,2017-02-01 07:37,0,1,"DM us if you're having trouble checking out and we'll get everything sorted out for you.",,,,"826816638897049600",https://twitter.com/glossier/status/826816638897049600
,2017-02-01 07:36,0,0,"love you back!",,,,"826816473939193857",https://twitter.com/glossier/status/826816473939193857
,2017-02-01 07:35,0,0,"",,,,"826816256057700356",https://twitter.com/glossier/status/826816256057700356
,2017-02-01 07:34,0,0,"Anything is possible–stay tuned!",,,,"826816035957272576",https://twitter.com/glossier/status/826816035957272576
,2017-02-01 07:33,0,1,"Sounds like the most perfect day ;)",,,,"826815863080747008",https://twitter.com/glossier/status/826815863080747008
,2017-02-01 07:32,0,1,"Hey Brooke–so happy to hear your skin is enjoying the moisturizer!",,,,"826815540907868160",https://twitter.com/glossier/status/826815540907868160
,2017-01-31 13:40,0,0,"Hey Becca! So sorry to see that happened. Please DM us your Glossier order number and we'll take care of you.",,,,"826545762146332676",https://twitter.com/glossier/status/826545762146332676
,2017-01-31 10:46,4,36,"Save this to your bookmarks forever. https:// intothegloss.com/2017/01/how-to -moisturize-your-face/ … @IntoTheGloss",,@IntoTheGloss,,"826501995301306370",https://twitter.com/glossier/status/826501995301306370
,2017-01-31 08:24,0,0,"Hi Raisa! So sorry to hear that happened. Can you please confirm the order number via DM?",,,,"826466191988363264",https://twitter.com/glossier/status/826466191988363264
,2017-01-31 07:59,0,1,"Go for Boy Brow in Blond! Our Community Manager; Kim; has red hair and it works like a dream for her.",,,,"826459997840220161",https://twitter.com/glossier/status/826459997840220161
,2017-01-31 07:55,0,3,"Go for Super Pure to help soothe redness or Glow to brighten your complexion on days where you get less sleep!",,,,"826458971213008897",https://twitter.com/glossier/status/826458971213008897
,2017-01-31 07:54,0,1,"Yes! Milky Jelly is super gentle and works well on all skin types; including sensitive skin :)",,,,"826458641733709830",https://twitter.com/glossier/status/826458641733709830
,2017-01-31 07:53,0,1,"That sounds like a great way to end a tough day. Hope you have a better day today",,,,"826458383104540673",https://twitter.com/glossier/status/826458383104540673
,2017-01-31 07:52,0,0,"Hey Tania–one complimentary tote bag comes with your order; when you purchase a Phase 1 Set!",,,,"826458080045101058",https://twitter.com/glossier/status/826458080045101058
,2017-01-30 14:51,0,0,"Keep us posted on how the tint works out! We don't have plans yet–but the formula is incredibly sheer and works on all skin tones.",,,,"826201074990198784",https://twitter.com/glossier/status/826201074990198784
,2017-01-30 14:46,0,1,"Perfect–thanks for letting me know!",,,,"826199842275852288",https://twitter.com/glossier/status/826199842275852288
,2017-01-30 12:30,6,87,"pic.twitter.com/baYVUcG5u7",,,,"826165775304101888",https://twitter.com/glossier/status/826165775304101888
,2017-01-30 12:15,0,0,"Would you mind sending us a DM?",,,,"826161891550625796",https://twitter.com/glossier/status/826161891550625796
,2017-01-30 11:58,0,1,"@charlottevtobin Hey Charlotte! We currently only accept credit cards with US billing addresses–thanks for your patience.",,@charlottevtobin,,"826157589113294848",https://twitter.com/glossier/status/826157589113294848
,2017-01-30 11:00,0,0,"Hey Allie–so sorry this happened again! We want to make it right. Please DM us your order number.",,,,"826143045217316864",https://twitter.com/glossier/status/826143045217316864
,2017-01-30 10:28,0,0,"Hi Briana! Please make sure you sign up for our email list via http:// Glossier.com :)",,,,"826135014370897924",https://twitter.com/glossier/status/826135014370897924
,2017-01-30 07:49,1,1,"@demi_wells Hey Demi–great shot!",,@demi_wells,,"826095025159278596",https://twitter.com/glossier/status/826095025159278596
,2017-01-30 07:45,0,1,"Happy to help–DM us!",,,,"826093919205261317",https://twitter.com/glossier/status/826093919205261317
,2017-01-30 07:44,0,0,"Hey Roya! As long as it's under 3.4 ounces–you're all set for your next trip. Safe travels",,,,"826093776967966721",https://twitter.com/glossier/status/826093776967966721
,2017-01-30 07:42,0,2,"Hi Annie! The earrings are from @ElizandJames ;)",,@ElizandJames,,"826093292433637376",https://twitter.com/glossier/status/826093292433637376
,2017-01-30 07:40,0,1,"Hey Elora! If you had trouble receiving your Glossier package please DM us–we're happy to assist.",,,,"826092617125486593",https://twitter.com/glossier/status/826092617125486593
,2017-01-30 06:30,5,52,"Mint Balm Dotcom smells like a fresh start. Swipe onto lips for a refreshing wake-up-call in the morning. http:// gls.sr/shop_flavored_ balm … pic.twitter.com/P8yM5uiSLH",,,,"826075196608110595",https://twitter.com/glossier/status/826075196608110595
,2017-01-29 08:42,0,0,"We recommend Dark but you can always order both if you want to try Medium for brightening! The gTEAM has got any returns covered :)",,,,"825746016494288896",https://twitter.com/glossier/status/825746016494288896
,2017-01-29 08:34,0,0,"Hey there; sorry if we missed your previous tweet! DM us your order #; and we'll take care of it from there <3",,,#,"825743958634532864",https://twitter.com/glossier/status/825743958634532864
,2017-01-29 06:50,1,34,"@lookdepernille 's Top Shelf @IntoTheGloss http:// ow.ly/ANKF308okGX pic.twitter.com/E85fr8Hfel",,@lookdepernille @IntoTheGloss,,"825717700995448839",https://twitter.com/glossier/status/825717700995448839
,2017-01-28 12:46,0,0,"Email gTEAM@glossier.com and we'll send them to you!",,@glossier,,"825445007616270337",https://twitter.com/glossier/status/825445007616270337
,2017-01-28 08:07,0,0,"Yes! Check out http:// glossier.com/showroom for details :)",,,,"825374851431071749",https://twitter.com/glossier/status/825374851431071749
,2017-01-28 08:07,0,1,"Email us at gteam@glossier.com and we'll look into it!",,@glossier,,"825374712964472834",https://twitter.com/glossier/status/825374712964472834
,2017-01-28 08:01,6,74,"Shiny! #Céline pic.twitter.com/HUESos25en",,,#Céline,"825373143292338177",https://twitter.com/glossier/status/825373143292338177
